id,season_id,player_id,total_games,games_played,goals,assists,ppg,yellow_cards,second_yellow_cards,red_cards
12041,2021,535469,16,5,,,,,,
12042,2021,622031,3,1,,,,,,
12043,2021,73794,26,24,10,5,,12,4,
12044,2021,119228,31,27,9,9,,15,1,
12045,2021,432092,27,17,1,,,2,,
12046,2021,386914,26,17,1,,,5,1,
12047,2021,988862,7,3,1,,,,,
12048,2021,524481,35,34,3,,,,9,
12049,2021,256448,34,33,,,,5,14,1
12050,2021,371371,35,17,,,,5,6,
12051,2021,103427,30,27,3,,,2,,
12052,2021,716411,2,,,,,,,
12053,2021,861192,7,1,,,,,,
12054,2021,118689,7,3,,,,2,1,
12055,2021,439072,34,26,,1,,9,2,
12056,2021,502821,29,9,,1,,3,3,
12057,2021,709970,1,,,,,,,
12058,2021,205006,36,36,,2,,10,7,1
12059,2021,475208,20,10,1,,,2,,
12060,2021,650993,2,,,,,,,
12061,2021,199248,34,34,2,,,2,9,
12062,2021,164771,36,36,4,8,,17,6,
12063,2021,355501,29,4,,,,1,,
12064,2021,647484,22,1,,,,1,,
12065,2021,628645,7,,,,,,,
12066,2021,112465,32,27,4,1,,14,7,
12067,2021,398163,30,10,,1,,1,,
12068,2021,562049,32,11,1,,,,,
12069,2021,285845,35,16,,,,7,,
12070,2021,550108,34,16,,,,9,1,
12071,2021,286297,28,28,9,5,,11,6,1
12072,2021,392085,30,28,2,5,,13,10,1
12073,2021,55735,32,31,5,6,,10,2,1
12074,2021,746891,8,3,1,,,,,
12075,2021,94529,31,27,3,,,7,1,
12076,2021,282810,35,19,1,1,,4,2,
12077,2021,331726,38,37,17,4,,13,9,
12078,2021,298976,34,23,6,1,,10,3,
12079,2021,358166,37,28,3,4,,4,2,
12080,2021,872380,25,17,2,,,6,3,1
12081,2021,413507,36,34,1,,,4,8,1
12082,2021,380350,38,30,,,,1,3,
12083,2021,373373,35,20,1,,,3,8,
12084,2021,113133,30,23,1,,,3,5,
12085,2021,346561,30,27,1,,,15,9,
12086,2021,143559,29,5,,,,,1,
12087,2021,610383,4,,,,,,,
12088,2021,124555,37,37,4,1,,11,3,1
12089,2021,404260,38,14,,1,,,1,
12090,2021,280730,32,25,1,1,,5,4,
12091,2021,240219,35,23,,,,9,4,
12092,2021,318077,34,31,5,2,,13,8,1
12093,2021,287579,31,23,1,,,2,6,
12094,2021,215616,37,23,,1,,8,5,
12095,2021,303116,25,23,1,2,,11,4,
12096,2021,184894,38,33,2,2,,16,3,
12097,2021,324377,37,28,2,3,,10,5,
12098,2021,57280,32,31,4,8,,18,7,
12099,2021,201040,33,18,,,,4,2,
12100,2021,602124,5,,,,,,,
12101,2021,88909,36,29,3,3,,12,1,
12102,2021,561150,1,,,,,,,
12103,2021,486031,34,33,7,7,,11,2,1
12104,2021,386455,33,24,3,2,,12,2,1
12105,2021,324690,37,35,2,1,,19,2,
12106,2021,61253,38,30,1,2,,13,,
12107,2021,704176,3,,,,,,,
12108,2021,669915,2,1,,,,,,
12109,2021,357498,36,36,24,5,,10,4,
12110,2021,390638,34,32,16,6,,9,4,
12111,2021,327757,30,23,4,1,,12,,
12112,2021,89086,27,6,,,,,1,
12113,2021,547786,11,,,,,,,
12114,2021,724418,1,,,,,,,
12115,2021,457931,34,31,,1,,5,10,
12116,2021,126729,36,24,1,2,,7,5,1
12117,2021,131075,30,30,4,1,,1,2,
12118,2021,239962,18,6,1,1,,,1,
12119,2021,465565,14,1,,,,,,
12120,2021,44420,33,10,,,,3,2,
12121,2021,331401,34,31,3,3,,7,3,
12122,2021,239802,35,33,1,,,3,4,1
12123,2021,200056,36,29,1,,,9,3,
12124,2021,708086,5,,,,,,,
12125,2021,199733,33,32,1,2,,18,7,
12126,2021,41414,37,35,,1,,14,9,
12127,2021,613539,3,,,,,,,
12128,2021,266302,37,37,11,11,,9,4,1
12129,2021,128220,35,34,5,11,,16,5,
12130,2021,334835,39,32,,3,,10,3,
12131,2021,266795,33,18,5,1,,8,6,1
12132,2021,170481,31,10,,,,4,1,
12133,2021,601577,39,14,,,,2,4,
12134,2021,283735,31,31,6,6,,10,6,
12135,2021,448466,27,13,2,1,,6,1,
12136,2021,624942,35,11,,1,,1,,
12137,2021,228761,1,,,,,,,
12138,2021,159372,38,38,6,8,,17,2,
12139,2021,65278,32,32,9,4,,15,5,
12140,2021,769063,29,8,,,,,,
12141,2021,105521,31,31,27,3,,6,4,
12142,2021,256267,39,27,5,4,,2,7,
12143,2021,37834,23,12,1,3,,,1,
12144,2021,277167,37,36,1,1,,2,4,1
12145,2021,119031,34,23,1,,,1,2,
12146,2021,555015,19,10,,,,,1,
12147,2021,123261,37,29,,,,6,4,
12148,2021,256678,1,,,,,,,
12149,2021,242940,28,12,,,,3,3,
12150,2021,401527,34,23,,1,,6,5,
12151,2021,311178,34,29,,6,,4,6,
12152,2021,21763,35,2,,,,,,
12153,2021,691825,1,,,,,,,
12154,2021,353922,37,31,,1,,8,5,
12155,2021,129674,25,20,,,,3,2,
12156,2021,290862,35,35,2,2,,4,14,
12157,2021,7093,34,12,,,,2,1,
12158,2021,394300,36,36,4,4,,29,6,
12159,2021,552549,32,25,,1,,5,3,
12160,2021,416386,29,23,,,,2,3,
12161,2021,613129,3,,,,,,,
12162,2021,745436,3,,,,,,,
12163,2021,808559,1,,,,,,,
12164,2021,655525,3,,,,,,,
12165,2021,391065,32,31,7,4,,18,3,
12166,2021,94307,15,12,2,1,,8,1,
12167,2021,216569,27,27,,3,,11,,
12168,2021,508371,14,6,,,,,,
12169,2021,239941,25,24,3,7,,15,1,
12170,2021,628558,36,10,,1,,1,,
12171,2021,691828,3,,,,,,,
12172,2021,177843,33,33,15,17,,17,9,
12173,2021,546176,13,2,,,,,,
12174,2021,405885,36,36,10,6,,15,7,1
12175,2021,315867,36,36,16,,,16,7,
12176,2021,163222,38,38,2,2,,10,3,
12177,2021,84765,38,38,11,7,,14,1,
12178,2021,658244,5,2,,1,,,,
12179,2021,516716,34,33,3,1,,4,7,
12180,2021,544149,39,24,,,,2,4,
12181,2021,386446,36,23,,2,,7,5,
12182,2021,86784,35,34,,1,,6,3,
12183,2021,183031,29,25,,,,7,3,1
12184,2021,32113,32,11,,,,4,4,
12185,2021,704729,2,,,,,,,
12186,2021,55854,29,19,,3,,3,2,
12187,2021,705063,2,,,,,,,
12188,2021,648779,35,35,3,4,,16,5,
12189,2021,336125,36,29,,3,,7,3,
12190,2021,236490,33,21,,,,10,4,
12191,2021,467992,37,33,1,1,,10,2,
12192,2021,308279,25,21,,2,,5,5,1
12193,2021,75942,35,24,,,,9,5,
12194,2021,392538,35,33,4,3,,7,11,
12195,2021,245056,35,35,5,4,,5,10,
12196,2021,129588,26,23,2,2,,10,3,
12197,2021,225873,36,16,,2,,9,2,
12198,2021,373899,2,,,,,,,
12199,2021,134883,30,15,,1,,2,1,
12200,2021,522681,13,1,,,,1,,
12201,2021,617019,2,,,,,,,
12202,2021,287700,10,9,2,1,,2,2,
12203,2021,130360,25,18,6,,,11,3,
12204,2021,526098,2,,,,,,,
12205,2021,293169,36,33,7,3,,14,1,
12206,2021,205940,31,24,3,,,9,,
12207,2021,482107,27,4,,,,,,
12208,2021,551752,15,6,,,,1,,
12209,2021,340070,2,,,,,,,
12210,2021,167727,23,22,8,1,,12,1,
12211,2021,234523,32,29,6,5,,16,3,
12212,2021,364133,24,15,1,,,2,1,
12213,2021,96828,16,9,,,,,1,
12214,2021,417896,2,,,,,,,
12215,2021,706380,1,,,,,,,
12216,2021,368891,38,34,2,1,,6,6,1
12217,2021,126673,33,28,,,,1,6,
12218,2021,247377,30,22,,,,5,2,1
12219,2021,471004,37,15,,,,4,3,
12220,2021,423614,35,14,,,,2,3,
12221,2021,556173,1,,,,,,,
12222,2021,818882,5,1,,,,,,
12223,2021,818878,5,1,,,,1,,
12224,2021,591949,36,36,5,1,,17,7,
12225,2021,187245,30,16,,2,,3,2,
12226,2021,861221,3,1,,,,,,
12227,2021,331560,23,22,,1,,4,2,
12228,2021,577394,15,7,,,,2,,
12229,2021,33571,32,31,3,2,,9,7,
12230,2021,207715,30,6,,,,1,,
12231,2021,347900,18,17,1,1,,3,2,1
12232,2021,60889,34,33,,1,,7,8,1
12233,2021,699442,1,1,,,,,,
12234,2021,342405,37,36,3,3,,16,7,
12235,2021,497291,29,28,,3,,14,8,
12236,2021,237658,31,27,2,4,,10,5,
12237,2021,85393,24,6,,,,1,,
12238,2021,464446,7,3,,,,,1,
12239,2021,401920,3,2,,,,2,,
12240,2021,679754,5,1,,,,,,
12241,2021,63186,35,35,,4,,16,4,1
12242,2021,486624,35,34,6,7,,20,,
12243,2021,82048,35,27,2,5,,5,6,
12244,2021,496270,14,,,,,,,
12245,2021,432982,29,27,5,8,,7,,
12246,2021,368482,37,29,6,3,,15,2,
12247,2021,394346,35,24,,1,,3,2,
12248,2021,41384,34,33,14,1,,12,6,
12249,2021,439292,35,17,6,1,,9,1,
12250,2021,119115,12,6,,,,,,
12251,2021,99180,23,7,1,,,,1,
12252,2021,616667,1,,,,,,,
12253,2021,818888,4,1,,,,1,,
12254,2021,389837,36,36,,2,,12,10,
12255,2021,115763,32,30,,,,6,10,
12256,2021,248732,17,17,,,,1,3,
12257,2021,163639,36,34,1,,,17,10,1
12258,2021,310458,34,18,,,,4,3,
12259,2021,431698,34,24,,,,3,,
12260,2021,324351,30,9,,,,1,,
12261,2021,391498,28,12,1,,,2,2,
12262,2021,660860,14,4,,,,1,,
12263,2021,386755,12,2,,,,,,
12264,2021,73926,32,32,4,6,,8,6,1
12265,2021,324282,35,24,1,1,,6,4,
12266,2021,290032,34,16,,2,,8,3,
12267,2021,157507,38,38,4,2,,10,4,
12268,2021,398808,29,18,1,,,5,3,
12269,2021,43848,25,22,,3,,8,5,1
12270,2021,470794,32,32,1,4,,13,6,
12271,2021,140757,34,24,1,1,,5,3,1
12272,2021,554433,4,,,,,,,
12273,2021,554432,2,,,,,,,
12274,2021,631007,3,1,,,,,,
12275,2021,70411,35,34,1,7,,14,2,
12276,2021,272261,30,29,11,4,,7,4,
12277,2021,374418,27,17,4,3,,10,,
12278,2021,283735,31,31,6,6,,10,6,
12279,2021,102470,15,,,,,,,
12280,2021,550106,31,12,1,,,1,1,
12281,2021,146752,35,35,12,7,,18,4,
12282,2021,704423,1,,,,,,,
12283,2021,282388,37,36,17,6,,16,8,
12284,2021,131951,34,28,2,4,,7,1,
12285,2021,36371,29,25,8,4,,10,6,1
12286,2021,45389,1,1,,,,,1,
12287,2021,506941,8,5,,,,2,,
12288,2021,491693,33,20,,1,,4,6,
12289,2021,410158,35,35,2,1,,2,10,
12290,2021,255744,36,36,,,,8,9,
12291,2021,210178,23,17,2,,,,3,
12292,2021,104597,33,27,1,1,,6,2,
12293,2021,293168,17,2,,,,,,
12294,2021,56830,19,2,,,,,,
12295,2021,704692,2,,,,,,,
12296,2021,556385,36,35,5,3,,13,4,
12297,2021,92899,36,14,,,,1,3,
12298,2021,704711,1,,,,,,,
12299,2021,424042,35,35,7,5,,14,5,1
12300,2021,546880,36,28,,,,7,4,
12301,2021,69646,11,11,,1,,6,,
12302,2021,704693,1,,,,,,,
12303,2021,323954,36,36,1,,,5,6,
12304,2021,47513,37,22,,1,,4,2,
12305,2021,704708,2,,,,,,,
12306,2021,704709,2,,,,,,,
12307,2021,322305,35,33,1,3,,13,5,1
12308,2021,112302,25,24,3,5,,8,8,1
12309,2021,53536,36,30,1,2,,22,9,
12310,2021,617170,2,1,,,,,,
12311,2021,704712,4,1,,,,,,
12312,2021,465279,8,,,,,,,
12313,2021,704710,2,,,,,,,
12314,2021,528833,37,22,2,2,,,,
12315,2021,876400,2,1,,,,,,
12316,2021,574889,6,,,,,,,
12317,2021,283528,35,28,4,4,,10,4,
