,player_id,Current_club_ID,Name,Main_position,Season_year,Market_Value,Date_of_birth,Age,Height,Foot,Ajent
6002,193050,42,Valmir Sulejmani,Centre-Forward,2015,250000.0,1-Feb-96,19.0,"1,85",left,Amin Sakman 
6010,320889,4795,Thomas Blomeyer,Centre-Back,2015,50000.0,24-Apr-96,19.0,"1,91",both,Relatives 
6013,42318,4795,Konstantin Engel,Left-Back,2015,500000.0,27-Jul-88,26.0,"1,79",right,GLOBALL SPORTS GmbH 
6018,94598,4795,Stefan Wannenwetsch,Defensive Midfield,2015,300000.0,N/A ,23.0,"1,77",right,
6023,257767,4795,Aloy Ihenacho,Left Winger,2015,50000.0,21-Jul-95,19.0,"1,82",left,Relatives 
6031,38746,4795,Tomas Pekhart,Centre-Forward,2015,500000.0,26-May-89,26.0,"1,94",right,SUPREME SPORTS ASIA 
6033,32273,105,Lukasz Zaluska,Goalkeeper,2015,300000.0,16-Jun-82,33.0,"1,90",right,Relatives 
6034,1743,105,Patrick Platins,Goalkeeper,2015,250000.0,19-Apr-83,32.0,"1,90",right,
6041,335635,105,Jan Finger,Centre-Back,2015,100000.0,N/A ,18.0,"1,88",left,
6044,16628,105,Michael Stegmayer,Left-Back,2015,250000.0,12-Jan-85,30.0,"1,76",left,no agent 
6045,2926,105,György Garics,Right-Back,2015,750000.0,8-Mar-84,31.0,,,
6051,42072,105,Tobias Kempe,Central Midfield,2015,1000000.0,27-Jun-89,26.0,"1,84",right,Unique Sports Group 
6053,21039,105,Milan Ivana,Right Midfield,2015,300000.0,26-Nov-83,31.0,"1,70",right,Relatives 
6054,335646,105,Nick Volk,Attacking Midfield,2015,100000.0,N/A ,17.0,"1,84",right,Relatives 
6055,335633,105,Noel Wembacher,Attacking Midfield,2015,100000.0,N/A ,18.0,"1,92",right,no agent 
6056,335636,105,Ali Kazimi,Left Winger,2015,100000.0,30-Jun-97,18.0,"1,80",right,RA Angelo C. Bologna 
6058,18277,105,Marco Sailer,Second Striker,2015,500000.0,16-Nov-85,29.0,,,
6073,2219,27,Philipp Lahm,Right-Back,2016,11000000.0,11-Nov-83,32.0,"1,70",right,acta7 
6077,7476,27,Xabi Alonso,Defensive Midfield,2016,3500000.0,25-Nov-81,34.0,"1,83",right,
6085,170521,27,Erdal Öztürk,Central Midfield,2016,100000.0,7-Feb-96,20.0,"1,72",left,SEG 
6087,330699,27,Raphael Obermair,Left Midfield,2016,50000.0,1-Apr-96,20.0,"1,82",right,Quan Sports 
6097,104220,16,Hendrik Bonmann,Goalkeeper,2016,150000.0,22-Jan-94,22.0,"1,94",right,
6104,111900,16,Ju-ho Park,Left-Back,2016,750000.0,16-Jan-87,29.0,"1,76",left,GSEN Inc 
6135,267330,15,Joel Abu Hanna,Centre-Back,2016,100000.0,22-Jan-98,18.0,"1,84",left,Skylar 
6139,3256,15,Roberto Hilbert,Right-Back,2016,750000.0,16-Oct-84,31.0,"1,82",right,
6140,237444,15,Robin Becker,Right-Back,2016,300000.0,18-Jan-97,19.0,"1,83",right,Haspel ... 
6141,227078,15,Lukas Boeder,Right-Back,2016,175000.0,18-Apr-97,19.0,"1,85",right,CS 
6144,149265,15,Paterson Chato,Defensive Midfield,2016,100000.0,1-Dec-96,19.0,"1,86",left,EMG Mundial 
6149,327542,15,Atakan Akkaynak,Central Midfield,2016,,5-Jan-99,17.0,"1,81",right,EMG Mundial 
6150,202659,15,Andrejs Ciganiks,Left Midfield,2016,50000.0,12-Apr-97,19.0,"1,73",both,Avid Sports Group 
6154,252088,15,Patrik Dzalto,Attacking Midfield,2016,150000.0,19-Feb-97,19.0,"1,75",right,
6156,51972,15,Robbie Kruse,Left Winger,2016,500000.0,5-Oct-88,27.0,"1,79",right,JB Sports2Business ... 
6159,261406,15,Seung-woo Ryu,Second Striker,2016,400000.0,17-Dec-93,22.0,"1,74",right,SQUARE SPORTS GROUP 
6164,170514,15,Marc Brasnic,Centre-Forward,2016,100000.0,21-Oct-96,19.0,"1,84",both,Instinkt Sports 
6167,196829,33,Timon Wellenreuther,Goalkeeper,2016,300000.0,3-Dec-95,20.0,"1,88",right,Sports eXcellence ... 
6175,265176,33,Phil Neumann,Centre-Back,2016,125000.0,8-Jul-97,18.0,"1,92",right,KL Sportsbase 
6180,112062,33,Júnior Caiçara,Right-Back,2016,3000000.0,27-Apr-89,27.0,"1,73",right,Roma Sport 
6181,27800,33,Atsuto Uchida,Right-Back,2016,1000000.0,27-Mar-88,28.0,"1,76",right,
6183,265159,33,Joshua Bitter,Right-Back,2016,125000.0,1-Jan-97,19.0,"1,85",right,Sports eXcellence ... 
6192,196227,33,Donis Avdijaj,Left Winger,2016,2000000.0,25-Aug-96,19.0,"1,72",right,PLAYYOURS 
6207,94192,82,Patrick Drewes,Goalkeeper,2016,150000.0,4-Feb-93,23.0,"1,94",right,B360 Sports 
6213,189283,82,Carlos Ascues,Centre-Back,2016,500000.0,19-Jun-92,24.0,"1,87",right,Image International ... 
6214,158049,82,Hendrik Hansen,Centre-Back,2016,200000.0,4-Nov-94,21.0,"1,95",right,DC International ... 
6215,158055,82,Moritz Sprenger,Centre-Back,2016,175000.0,22-Feb-95,21.0,,,
6218,35247,82,Vieirinha,Left-Back,2016,3500000.0,24-Jan-86,30.0,"1,72",right,ROGON 
6219,8317,82,Marcel Schäfer,Left-Back,2016,1000000.0,7-Jun-84,32.0,"1,84",left,PRO Profil GmbH 
6224,38440,82,Christian Träsch,Defensive Midfield,2016,2000000.0,1-Sep-87,28.0,"1,80",right,Robert Schneider 
6229,207580,82,Amara Condé,Central Midfield,2016,150000.0,6-Jan-97,19.0,"1,73",right,Amin Sakman 
6232,227967,82,Francisco Rodríguez,Attacking Midfield,2016,700000.0,14-Sep-95,20.0,"1,76",right,Elite FA 
6237,353108,82,Bruno Henrique,Left Winger,2016,2000000.0,30-Dec-90,25.0,"1,84",right,
6238,237732,82,Leandro Putaro,Left Winger,2016,300000.0,7-Jan-97,19.0,"1,87",left,PRO Profil GmbH 
6241,13979,82,Ashkan Dejagah,Right Winger,2016,1000000.0,5-Jul-86,29.0,"1,81",right,ISM Int. Soccer ... 
6250,59800,23826,Benjamin Bellot,Goalkeeper,2016,150000.0,30-Jul-90,25.0,"1,85",left,SOCCERNATION GROUP 
6262,196822,23826,Ken Gipson,Right-Back,2016,200000.0,24-Feb-96,20.0,"1,78",right,fair-sport GmbH 
6263,237113,23826,John-Patrick Strauß,Right-Back,2016,150000.0,28-Jan-96,20.0,"1,78",right,Soccer and more 
6270,199268,23826,Zsolt Kalmár,Central Midfield,2016,500000.0,9-Jun-95,21.0,"1,85",right,EM Sports Consulting 
6273,293063,23826,Kamil Wojtkowski,Attacking Midfield,2016,150000.0,26-Feb-98,18.0,"1,73",both,KFM 
6279,94559,23826,Nils Quaschner,Centre-Forward,2016,500000.0,22-Apr-94,22.0,"1,84",right,Sports360 GmbH 
6284,196948,18,Andreas Christensen,Centre-Back,2016,18000000.0,10-Apr-96,20.0,"1,87",right,KIN Partners 
6290,188010,18,Nils Rütten,Centre-Back,2016,100000.0,20-Jul-95,20.0,"1,84",both,
6296,168678,18,Marvin Schulz,Defensive Midfield,2016,400000.0,15-Jan-95,21.0,"1,86",right,FAIRSPORT ... 
6300,253574,18,Tsiy William Ndenge,Central Midfield,2016,100000.0,13-Jun-97,19.0,"1,88",left,FAIRSPORT ... 
6309,315256,18,Mike Feigenspan,Right Winger,2016,175000.0,5-Aug-95,20.0,"1,80",right,Damm 
6330,227084,533,Benedikt Gimber,Defensive Midfield,2016,200000.0,19-Feb-97,19.0,"1,87",left,Haspel ... 
6338,161072,533,Baris Atik,Left Winger,2016,800000.0,9-Jan-95,21.0,"1,69",right,
6345,292269,533,In-hyeok Park,Centre-Forward,2016,200000.0,29-Dec-95,20.0,"1,87",right,
6349,104267,3,Matthias Hamrol,Goalkeeper,2016,75000.0,31-Dec-93,22.0,"1,95",left,SOCCERNATION GROUP 
6350,63482,3,Sven Bacher,Goalkeeper,2016,25000.0,28-Sep-88,27.0,,,
6365,244930,3,Hikmet Ciftci,Central Midfield,2016,,10-Mar-98,18.0,"1,77",left,Fairplay Career 
6367,168063,3,Filip Mladenovic,Left Midfield,2016,1200000.0,15-Aug-91,24.0,"1,80",left,
6380,196791,39,Lukas Watkowiak,Goalkeeper,2016,150000.0,6-Mar-96,20.0,"1,97",right,SOCCERNATION GROUP 
6399,217593,39,Todor Nedelev,Attacking Midfield,2016,1000000.0,7-Feb-93,23.0,"1,76",left,TOP Managers 
6400,152241,39,Besar Halimi,Attacking Midfield,2016,350000.0,12-Dec-94,21.0,"1,69",left,KING AGENCY 
6405,196836,39,Devante Parker,Right Winger,2016,300000.0,16-Mar-96,20.0,"1,75",right,Number 1 Sports GmbH 
6414,123189,39,Mounir Bouziane,Centre-Forward,2016,250000.0,5-Feb-91,25.0,"1,85",both,fair-sport GmbH 
6426,93818,44,Marcus Mlynikowski,Left-Back,2016,125000.0,6-Jul-92,23.0,"1,80",left,AKA Global GmbH 
6429,94199,44,Tolga Cigerci,Defensive Midfield,2016,3000000.0,23-Mar-92,24.0,"1,85",right,ROGON 
6433,51168,44,Jens Hegeler,Central Midfield,2016,1000000.0,22-Jan-88,28.0,,,Siebert & Backs 
6434,172168,44,Florian Kohls,Central Midfield,2016,150000.0,3-Apr-95,21.0,"1,74",right,no agent 
6439,16474,44,Alexander Baumjohann,Attacking Midfield,2016,400000.0,23-Jan-87,29.0,"1,78",right,
6447,37013,44,Sami Allagui,Centre-Forward,2016,400000.0,28-May-86,30.0,"1,84",right,feel soccer GmbH 
6456,90489,86,Santiago García,Centre-Back,2016,2000000.0,8-Jul-88,27.0,"1,88",left,SOCCERNATION GROUP 
6462,89542,86,Janek Sternberg,Left-Back,2016,300000.0,19-Oct-92,23.0,"1,82",left,Karl M. Herzog ... 
6464,1277,86,Clemens Fritz,Right-Back,2016,750000.0,7-Dec-80,35.0,"1,83",right,Karl M. Herzog ... 
6465,117478,86,Marnon Busch,Right-Back,2016,300000.0,8-Dec-94,21.0,"1,82",right,H.S.P. ... 
6466,139278,86,Luca Zander,Right-Back,2016,300000.0,9-Aug-95,20.0,"1,83",right,Sports Impuls 
6470,153628,86,Lukas Fröde,Defensive Midfield,2016,400000.0,23-Jan-95,21.0,"1,92",right,Karl M. Herzog ... 
6474,93309,86,Sambou Yatabaré,Central Midfield,2016,1000000.0,2-Mar-89,27.0,"1,90",right,GM FOOT 
6477,143121,86,Melvyn Lorenzen,Left Winger,2016,200000.0,26-Nov-94,21.0,"1,88",right,
6481,117476,86,Levent Aycicek,Right Winger,2016,800000.0,14-Feb-94,22.0,"1,69",right,Sports Promotion ... 
6485,23553,86,Lennart Thy,Centre-Forward,2016,750000.0,25-Feb-92,24.0,"1,84",right,EMG Mundial 
6487,273824,86,Ousman Manneh,Centre-Forward,2016,450000.0,10-Mar-97,19.0,"1,89",right,M24 Sportmanagement 
6495,38266,60,Marc Torrejón,Centre-Back,2016,1000000.0,18-Feb-86,30.0,,,no agent 
6497,124507,60,Fabian Menig,Centre-Back,2016,300000.0,26-Feb-94,22.0,"1,87",both,Guido Walter 
6512,168741,60,Lucas Hufnagel,Central Midfield,2016,350000.0,29-Jan-94,22.0,"1,83",right,PRO Profil GmbH 
6513,190831,60,Mats Möller Daehli,Attacking Midfield,2016,900000.0,2-Mar-95,21.0,"1,72",right,Solbakken / Player ... 
6524,93698,60,Amir Falahen,Centre-Forward,2016,100000.0,15-Mar-93,23.0,"1,93",right,Relatives 
6530,226009,41,Cléber Reis,Centre-Back,2016,2500000.0,5-Dec-90,25.0,"1,86",right,DBS_SPORTS 
6534,124352,41,Oliver Oschkenat,Centre-Back,2016,100000.0,22-Dec-93,22.0,"1,92",left,AKA Global GmbH 
6535,25812,41,Emir Spahic,Centre-Back,2016,,18-Aug-80,35.0,,,
6541,270027,41,Frank Ronstadt,Right-Back,2016,125000.0,21-Jul-97,18.0,"1,79",right,Soccertalk GmbH 
6544,224499,41,Dren Feka,Defensive Midfield,2016,100000.0,9-Jun-97,19.0,"1,83",left,extratime GmbH 
6552,247380,41,Arianit Ferati,Attacking Midfield,2016,400000.0,7-Sep-97,18.0,"1,68",left,AKA Global GmbH 
6553,241307,41,Finn Porath,Attacking Midfield,2016,200000.0,23-Feb-97,19.0,"1,80",right,PRO Profil GmbH 
6554,93184,41,Nabil Bahoui,Left Winger,2016,500000.0,5-Feb-91,25.0,"1,88",right,HCM Sports ... 
6556,124083,41,Ashton Götz,Right Winger,2016,250000.0,16-Jul-93,22.0,"1,77",right,
6560,73013,41,Pierre-Michel Lasogga,Centre-Forward,2016,2000000.0,15-Dec-91,24.0,"1,89",right,Relatives 
6562,216597,41,Batuhan Altintas,Centre-Forward,2016,600000.0,14-Mar-96,20.0,"1,87",left,UTA & Sports Law 
6564,59082,24,Heinz Lindner,Goalkeeper,2016,1000000.0,17-Jul-90,25.0,"1,88",right,HAGMAYR ... 
6568,157490,24,Michael Hector,Centre-Back,2016,3000000.0,19-Jul-92,23.0,"1,93",right,Relatives 
6572,315437,24,Furkan Zorba,Centre-Back,2016,150000.0,25-Feb-98,18.0,"1,86",left,
6573,328791,24,Miguel Blanco-Lopez,Centre-Back,2016,100000.0,N/A ,17.0,"1,88",both,First GOAL 
6579,188862,24,Guillermo Varela,Right-Back,2016,750000.0,24-Mar-93,23.0,"1,73",right,Oscar Bentancourt 
6580,170522,24,Yanni Regäsel,Right-Back,2016,500000.0,13-Jan-96,20.0,"1,76",right,CliffEleven 
6587,18331,24,Szabolcs Huszti,Left Midfield,2016,700000.0,18-Apr-83,33.0,"1,73",left,Vladan Filipovic 
6592,184381,24,Shani Tarashaj,Second Striker,2016,2000000.0,7-Feb-95,21.0,"1,76",right,Soccer Mondial AG 
6594,109256,24,Haris Seferovic,Centre-Forward,2016,3000000.0,22-Feb-92,24.0,"1,89",left,LIAN Sports Group 
6596,91915,24,Luc Castaignos,Centre-Forward,2016,2000000.0,27-Sep-92,23.0,"1,88",right,SportLife Management 
6597,261943,24,Enis Bunjaki,Centre-Forward,2016,100000.0,17-Oct-97,18.0,"1,85",right,no agent 
6617,168186,167,Marco Schuster,Defensive Midfield,2016,125000.0,10-Oct-95,20.0,"1,79",right,ROOF 
6622,1986,167,Markus Feulner,Central Midfield,2016,300000.0,12-Feb-82,34.0,"1,83",right,Robert Schneider 
6624,1791,167,Halil Altintop,Attacking Midfield,2016,500000.0,8-Dec-82,33.0,"1,85",right,ISM Int. Soccer ... 
6631,195906,167,Albian Ajeti,Centre-Forward,2016,1500000.0,26-Feb-97,19.0,"1,83",right,ESHA 
6635,45601,4795,Martin Hansen,Goalkeeper,2016,1200000.0,15-Jun-90,26.0,"1,88",right,GOLDBAEK SPORT GmbH 
6636,73517,4795,Örjan Nyland,Goalkeeper,2016,800000.0,10-Sep-90,25.0,"1,92",right,Solbakken / Player ... 
6637,248349,4795,Fabijan Buntic,Goalkeeper,2016,100000.0,24-Feb-97,19.0,"1,94",left,ROOF 
6638,196826,4795,Christian Ortag,Goalkeeper,2016,100000.0,14-Jan-95,21.0,"1,97",right,Soccer and more 
6640,17025,4795,Marvin Matip,Centre-Back,2016,1500000.0,25-Sep-85,30.0,"1,84",right,ASBW Sport Marketing 
6641,154147,4795,Hauke Wahl,Centre-Back,2016,700000.0,15-Apr-94,22.0,"1,89",right,Teamgeist ... 
6642,43257,4795,Romain Brégerie,Centre-Back,2016,600000.0,9-Aug-86,29.0,,,
6643,296689,4795,Lukas Gerlspeck,Centre-Back,2016,100000.0,27-Sep-98,17.0,"1,86",right,sportlobby 
6644,217259,4795,Giuseppe Leo,Centre-Back,2016,75000.0,30-Jan-95,21.0,"1,93",right,
6646,58995,4795,Anthony Jung,Left-Back,2016,800000.0,3-Nov-91,24.0,"1,86",left,CAA Stellar 
6647,238809,4795,Florent Hadergjonaj,Right-Back,2016,2500000.0,31-Jul-94,21.0,"1,82",right,ESHA 
6648,31216,4795,Tobias Levels,Right-Back,2016,1000000.0,22-Nov-86,29.0,,,Dirk Hebel 
6650,56435,4795,Roger,Defensive Midfield,2016,750000.0,10-Aug-85,30.0,"1,84",right,DBSports 
6651,279657,4795,Nico Rinderknecht,Defensive Midfield,2016,100000.0,11-Oct-97,18.0,"1,84",right,JUNTOS 
6652,82873,4795,Pascal Groß,Central Midfield,2016,4000000.0,15-Jun-91,25.0,"1,81",right,TDS SPORTS 
6653,56711,4795,Almog Cohen,Central Midfield,2016,1750000.0,1-Sep-88,27.0,"1,70",right,
6655,192265,4795,Kerem Bülbül,Attacking Midfield,2016,150000.0,12-Jan-95,21.0,"1,89",left,KBT Sports ... 
6657,78950,4795,Sonny Kittel,Left Winger,2016,750000.0,6-Jan-93,23.0,"1,79",both,Soccertalk GmbH 
6658,427291,4795,Patrick Sussek,Left Winger,2016,,8-Feb-00,16.0,"1,76",right,ROOF Talents 
6659,119120,4795,Robert Leipertz,Right Winger,2016,1000000.0,1-Feb-93,23.0,"1,83",left,SEG 
6661,116792,4795,Stefan Lex,Right Winger,2016,600000.0,27-Nov-89,26.0,"1,78",right,Michael Koppold 
6662,187496,4795,Maurice Multhaup,Right Winger,2016,250000.0,15-Dec-96,19.0,"1,73",right,KL Sportsbase 
6663,49501,4795,Elias Kachunga,Centre-Forward,2016,3500000.0,22-Apr-92,24.0,"1,78",right,Unique Sports Group 
6664,80031,4795,Darío Lezcano,Centre-Forward,2016,3000000.0,30-Jun-90,26.0,"1,78",right,Signature - ISCM AG 
6665,59054,4795,Lukas Hinterseer,Centre-Forward,2016,1250000.0,28-Mar-91,25.0,"1,92",right,YOU FIRST 
6666,42952,4795,Moritz Hartmann,Centre-Forward,2016,750000.0,20-Jun-86,30.0,"1,83",right,
6668,84993,105,Daniel Heuer Fernandes,Goalkeeper,2016,600000.0,13-Nov-92,23.0,"1,88",right,Wasserman 
6669,181763,105,Igor Berezovskyi,Goalkeeper,2016,250000.0,24-Aug-90,25.0,"1,93",right,
6670,11765,105,Aytac Sulu,Centre-Back,2016,1500000.0,11-Dec-85,30.0,"1,83",right,no agent 
6671,33078,105,Florian Jungwirth,Centre-Back,2016,1250000.0,27-Jan-89,27.0,"1,81",right,PRO Profil GmbH 
6672,77920,105,Immanuel Höhn,Centre-Back,2016,750000.0,23-Dec-91,24.0,"1,83",right,Unique Sports Group 
6673,186557,105,Patrick Banggaard,Centre-Back,2016,700000.0,4-Apr-94,22.0,"1,96",right,
6674,171376,105,Alexander Milosevic,Centre-Back,2016,500000.0,30-Jan-92,24.0,"1,93",right,MILOGO MENADZMENT 
6675,35383,105,Júnior Díaz,Centre-Back,2016,300000.0,12-Sep-83,32.0,"1,85",left,
6676,31123,105,Benjamin Gorka,Centre-Back,2016,150000.0,15-Apr-84,32.0,,,
6677,54846,105,Fabian Holland,Left-Back,2016,1000000.0,11-Jul-90,25.0,"1,72",left,
6678,201135,105,Leon Guwara,Left-Back,2016,500000.0,28-Jun-96,20.0,"1,85",left,SEG 
6679,381128,105,Can Luka Aydogan,Left-Back,2016,100000.0,31-Dec-98,17.0,,,
6680,317753,105,Silas Zehnder,Left-Back,2016,100000.0,30-Jun-99,17.0,"1,70",left,
6681,58000,105,Artem Fedetskyi,Right-Back,2016,750000.0,26-Apr-85,31.0,"1,84",right,
6682,16726,105,Markus Steinhöfer,Right-Back,2016,300000.0,7-Mar-86,30.0,,,
6683,381134,105,Johannes Wolff,Right-Back,2016,100000.0,N/A ,17.0,"1,75",right,
6684,40456,105,Sandro Sirigu,Defensive Midfield,2016,900000.0,N/A ,27.0,"1,83",right,
